id,timestamp,vehicle_id,decision,traffic_density,network_quality,battery,speed,task_type,explanation
352,2026-06-24 14:14:14,vehicle_4,VEHICLE,LOW,MODERATE,60.48,7.77,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
353,2026-06-24 14:14:14,vehicle_11,VEHICLE,MEDIUM,MODERATE,66.05,8.43,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
354,2026-06-24 14:14:15,vehicle_3,VEHICLE,LOW,MODERATE,43.58,16.5,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
355,2026-06-24 14:14:15,vehicle_4,VEHICLE,LOW,MODERATE,83.41,8.36,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
356,2026-06-24 14:14:15,vehicle_13,CLOUD,LOW,MODERATE,53.78,5.95,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
357,2026-06-24 14:14:16,vehicle_30,VEHICLE,MEDIUM,MODERATE,87.06,19.03,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
358,2026-06-24 14:14:16,vehicle_6,EDGE,HIGH,MODERATE,83.51,6.81,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
359,2026-06-24 14:14:16,vehicle_19,VEHICLE,LOW,MODERATE,41.99,12.63,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
360,2026-06-24 14:14:17,vehicle_28,VEHICLE,LOW,MODERATE,76.35,10.97,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
361,2026-06-24 14:14:17,vehicle_4,EDGE,HIGH,MODERATE,35.56,13.91,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
362,2026-06-24 14:14:17,vehicle_4,VEHICLE,LOW,MODERATE,40.37,5.05,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
363,2026-06-24 14:14:18,vehicle_7,VEHICLE,LOW,MODERATE,57.76,8.64,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
364,2026-06-24 14:14:18,vehicle_4,VEHICLE,HIGH,MODERATE,67.78,16.29,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
365,2026-06-24 14:14:18,vehicle_27,EDGE,HIGH,MODERATE,77.59,9.84,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
366,2026-06-24 14:14:19,vehicle_3,VEHICLE,LOW,MODERATE,24.17,16.51,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
367,2026-06-24 14:14:19,vehicle_2,VEHICLE,LOW,MODERATE,92.18,14.75,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
368,2026-06-24 14:14:19,vehicle_3,VEHICLE,MEDIUM,MODERATE,55.62,6.74,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
369,2026-06-24 14:14:20,vehicle_28,VEHICLE,LOW,MODERATE,80.14,12.42,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
370,2026-06-24 14:14:20,vehicle_24,EDGE,HIGH,MODERATE,56.27,7.09,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
371,2026-06-24 14:14:20,vehicle_12,VEHICLE,MEDIUM,MODERATE,77.76,6.07,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
372,2026-06-24 14:14:21,vehicle_9,VEHICLE,LOW,MODERATE,77.31,10.74,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
373,2026-06-24 14:14:21,vehicle_22,VEHICLE,MEDIUM,MODERATE,24.12,10.66,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
374,2026-06-24 14:14:21,vehicle_22,VEHICLE,MEDIUM,MODERATE,64.31,12.19,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
375,2026-06-24 14:14:21,vehicle_6,CLOUD,MEDIUM,MODERATE,99.42,18.18,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
376,2026-06-24 14:14:22,vehicle_19,EDGE,HIGH,MODERATE,75.01,5.54,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
377,2026-06-24 14:14:22,vehicle_30,EDGE,HIGH,MODERATE,44.54,11.12,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
378,2026-06-24 14:14:22,vehicle_29,VEHICLE,LOW,MODERATE,83.64,7.52,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
379,2026-06-24 14:14:23,vehicle_22,VEHICLE,MEDIUM,MODERATE,20.0,7.91,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
380,2026-06-24 14:14:23,vehicle_12,VEHICLE,HIGH,MODERATE,77.97,13.49,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
381,2026-06-24 14:14:23,vehicle_6,VEHICLE,MEDIUM,MODERATE,22.27,12.2,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
382,2026-06-24 14:14:24,vehicle_5,VEHICLE,MEDIUM,MODERATE,98.64,5.57,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
383,2026-06-24 14:14:24,vehicle_7,VEHICLE,MEDIUM,MODERATE,33.6,18.85,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
384,2026-06-24 14:14:24,vehicle_9,CLOUD,HIGH,MODERATE,50.24,15.24,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
385,2026-06-24 14:14:24,vehicle_21,EDGE,MEDIUM,MODERATE,75.09,16.52,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
386,2026-06-24 14:14:25,vehicle_19,VEHICLE,LOW,MODERATE,88.41,10.88,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
387,2026-06-24 14:14:25,vehicle_19,EDGE,LOW,MODERATE,20.19,12.45,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
388,2026-06-24 14:14:25,vehicle_13,EDGE,MEDIUM,MODERATE,29.56,13.87,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
389,2026-06-24 14:14:26,vehicle_22,VEHICLE,MEDIUM,MODERATE,86.01,13.84,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
390,2026-06-24 14:14:26,vehicle_4,VEHICLE,HIGH,MODERATE,52.18,21.27,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
391,2026-06-24 14:14:26,vehicle_25,VEHICLE,MEDIUM,MODERATE,86.53,6.42,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
392,2026-06-24 14:14:27,vehicle_13,VEHICLE,LOW,MODERATE,85.41,18.52,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
393,2026-06-24 14:14:27,vehicle_23,VEHICLE,MEDIUM,MODERATE,92.15,7.49,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
394,2026-06-24 14:14:27,vehicle_18,VEHICLE,LOW,MODERATE,48.8,5.99,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
395,2026-06-24 14:14:28,vehicle_23,EDGE,HIGH,MODERATE,69.4,21.62,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
396,2026-06-24 14:14:28,vehicle_12,VEHICLE,MEDIUM,MODERATE,79.07,5.41,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
397,2026-06-24 14:14:28,vehicle_29,CLOUD,LOW,MODERATE,20.05,18.57,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
398,2026-06-24 14:14:28,vehicle_17,CLOUD,LOW,MODERATE,86.44,8.92,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
399,2026-06-24 14:14:29,vehicle_19,EDGE,MEDIUM,MODERATE,34.15,18.94,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
400,2026-06-24 14:14:29,vehicle_4,VEHICLE,MEDIUM,MODERATE,59.04,18.74,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
401,2026-06-24 14:14:29,vehicle_30,CLOUD,MEDIUM,MODERATE,50.65,12.88,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
402,2026-06-24 14:14:30,vehicle_30,VEHICLE,MEDIUM,MODERATE,82.59,15.52,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
403,2026-06-24 14:14:30,vehicle_15,EDGE,MEDIUM,MODERATE,79.81,21.17,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
404,2026-06-24 14:14:30,vehicle_23,EDGE,MEDIUM,MODERATE,37.11,21.47,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
405,2026-06-24 14:14:31,vehicle_12,VEHICLE,MEDIUM,MODERATE,92.84,11.95,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
406,2026-06-24 14:14:31,vehicle_26,VEHICLE,LOW,MODERATE,74.81,20.29,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
407,2026-06-24 14:14:31,vehicle_4,VEHICLE,LOW,MODERATE,46.19,9.61,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
408,2026-06-24 14:14:32,vehicle_14,VEHICLE,MEDIUM,MODERATE,71.28,7.49,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
409,2026-06-24 14:14:32,vehicle_19,CLOUD,HIGH,MODERATE,66.92,9.1,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
410,2026-06-24 14:14:32,vehicle_8,EDGE,MEDIUM,MODERATE,90.46,16.24,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
411,2026-06-24 14:14:32,vehicle_1,VEHICLE,LOW,MODERATE,50.43,12.19,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
412,2026-06-24 14:14:33,vehicle_9,VEHICLE,HIGH,MODERATE,99.42,7.8,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
413,2026-06-24 14:14:33,vehicle_9,VEHICLE,MEDIUM,MODERATE,58.3,10.73,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
414,2026-06-24 14:14:33,vehicle_21,VEHICLE,MEDIUM,MODERATE,20.98,14.89,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
415,2026-06-24 14:14:34,vehicle_30,VEHICLE,LOW,MODERATE,99.37,8.62,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
416,2026-06-24 14:14:34,vehicle_29,EDGE,LOW,MODERATE,28.11,20.57,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
417,2026-06-24 14:14:34,vehicle_4,CLOUD,MEDIUM,MODERATE,63.59,15.08,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
418,2026-06-24 14:14:35,vehicle_17,VEHICLE,MEDIUM,MODERATE,53.8,7.76,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
419,2026-06-24 14:14:35,vehicle_21,VEHICLE,MEDIUM,MODERATE,40.56,13.7,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
420,2026-06-24 14:14:35,vehicle_18,VEHICLE,HIGH,MODERATE,31.65,13.69,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
421,2026-06-24 14:14:35,vehicle_27,VEHICLE,LOW,MODERATE,89.97,10.9,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
422,2026-06-24 14:14:36,vehicle_23,CLOUD,LOW,MODERATE,22.98,8.93,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
423,2026-06-24 14:14:36,vehicle_2,VEHICLE,MEDIUM,MODERATE,88.28,8.24,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
424,2026-06-24 14:14:36,vehicle_13,VEHICLE,HIGH,MODERATE,88.17,7.8,obstacle_detection,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
425,2026-06-24 14:14:37,vehicle_8,EDGE,MEDIUM,MODERATE,53.36,21.78,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
426,2026-06-24 14:14:37,vehicle_4,VEHICLE,MEDIUM,MODERATE,52.46,10.03,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
427,2026-06-24 14:14:37,vehicle_8,EDGE,LOW,MODERATE,30.44,18.77,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
428,2026-06-24 14:14:38,vehicle_28,CLOUD,MEDIUM,MODERATE,69.77,18.07,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
429,2026-06-24 14:14:38,vehicle_28,EDGE,HIGH,MODERATE,30.54,10.82,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
430,2026-06-24 14:14:38,vehicle_1,VEHICLE,HIGH,MODERATE,93.44,17.13,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
431,2026-06-24 14:14:38,vehicle_26,EDGE,HIGH,MODERATE,85.45,8.23,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
432,2026-06-24 14:14:39,vehicle_12,CLOUD,HIGH,MODERATE,95.16,21.33,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
433,2026-06-24 14:14:39,vehicle_28,CLOUD,MEDIUM,MODERATE,21.18,16.14,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
434,2026-06-24 14:14:39,vehicle_23,VEHICLE,LOW,MODERATE,49.23,11.5,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
435,2026-06-24 14:14:40,vehicle_17,VEHICLE,HIGH,MODERATE,36.02,14.15,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
436,2026-06-24 14:14:40,vehicle_5,VEHICLE,LOW,MODERATE,60.44,16.14,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
437,2026-06-24 14:14:40,vehicle_7,EDGE,LOW,MODERATE,83.28,21.76,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
438,2026-06-24 14:14:41,vehicle_10,VEHICLE,LOW,MODERATE,30.22,15.12,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
439,2026-06-24 14:14:41,vehicle_11,EDGE,HIGH,MODERATE,61.32,17.77,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
440,2026-06-24 14:14:41,vehicle_7,EDGE,HIGH,MODERATE,31.2,6.18,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
441,2026-06-24 14:14:41,vehicle_2,VEHICLE,HIGH,MODERATE,70.88,12.45,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
442,2026-06-24 14:14:42,vehicle_30,CLOUD,HIGH,MODERATE,75.47,18.53,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
443,2026-06-24 14:14:42,vehicle_24,VEHICLE,LOW,MODERATE,28.92,8.39,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
444,2026-06-24 14:14:42,vehicle_5,CLOUD,HIGH,MODERATE,97.94,20.37,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
445,2026-06-24 14:14:43,vehicle_26,VEHICLE,MEDIUM,MODERATE,51.97,10.29,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
446,2026-06-24 14:14:43,vehicle_18,CLOUD,MEDIUM,MODERATE,41.59,14.55,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
447,2026-06-24 14:14:43,vehicle_26,CLOUD,LOW,MODERATE,35.94,21.12,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
448,2026-06-24 14:14:44,vehicle_8,CLOUD,LOW,MODERATE,34.52,20.93,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
449,2026-06-24 14:14:44,vehicle_1,CLOUD,MEDIUM,MODERATE,93.28,15.16,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
450,2026-06-24 14:14:44,vehicle_19,EDGE,HIGH,MODERATE,57.04,16.35,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
451,2026-06-24 14:14:44,vehicle_25,VEHICLE,LOW,MODERATE,73.48,5.91,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
452,2026-06-24 14:14:45,vehicle_29,VEHICLE,MEDIUM,MODERATE,60.53,12.14,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
453,2026-06-24 14:14:45,vehicle_25,VEHICLE,MEDIUM,MODERATE,77.26,9.34,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
454,2026-06-24 14:14:45,vehicle_15,EDGE,HIGH,MODERATE,62.97,15.67,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
455,2026-06-24 14:14:46,vehicle_3,VEHICLE,MEDIUM,MODERATE,99.27,19.63,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
456,2026-06-24 14:14:46,vehicle_23,CLOUD,LOW,MODERATE,87.69,7.64,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
457,2026-06-24 14:14:46,vehicle_5,VEHICLE,LOW,MODERATE,89.66,6.05,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
458,2026-06-24 14:14:47,vehicle_26,EDGE,HIGH,MODERATE,81.76,13.48,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
459,2026-06-24 14:14:47,vehicle_23,VEHICLE,HIGH,MODERATE,49.48,15.45,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
460,2026-06-24 14:14:47,vehicle_16,VEHICLE,MEDIUM,MODERATE,57.61,6.93,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
461,2026-06-24 14:14:48,vehicle_4,VEHICLE,LOW,MODERATE,40.64,19.75,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
462,2026-06-24 14:14:48,vehicle_8,EDGE,MEDIUM,MODERATE,46.3,13.63,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
463,2026-06-24 14:14:48,vehicle_17,EDGE,HIGH,MODERATE,34.66,7.34,obstacle_detection,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
464,2026-06-24 14:14:49,vehicle_3,VEHICLE,MEDIUM,MODERATE,88.5,17.6,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
465,2026-06-24 14:14:49,vehicle_23,VEHICLE,MEDIUM,MODERATE,43.26,10.54,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
466,2026-06-24 14:14:49,vehicle_30,VEHICLE,LOW,MODERATE,23.83,5.58,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
467,2026-06-24 14:14:50,vehicle_10,EDGE,HIGH,MODERATE,99.12,15.54,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
468,2026-06-24 14:14:50,vehicle_24,VEHICLE,LOW,MODERATE,83.88,6.5,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
469,2026-06-24 14:14:50,vehicle_6,VEHICLE,MEDIUM,MODERATE,65.45,11.94,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
470,2026-06-24 14:14:50,vehicle_5,VEHICLE,MEDIUM,MODERATE,97.09,5.19,obstacle_detection,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
471,2026-06-24 14:14:51,vehicle_7,VEHICLE,LOW,MODERATE,25.55,5.8,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally."
472,2026-06-24 14:14:51,vehicle_22,CLOUD,MEDIUM,MODERATE,64.85,13.09,obstacle_detection,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
473,2026-06-24 14:14:51,vehicle_2,CLOUD,HIGH,MODERATE,40.94,10.56,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
474,2026-06-24 14:14:52,vehicle_12,EDGE,MEDIUM,MODERATE,44.98,16.67,obstacle_detection,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
475,2026-06-24 14:14:52,vehicle_7,VEHICLE,LOW,MODERATE,58.64,15.09,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
476,2026-06-24 14:14:52,vehicle_7,VEHICLE,LOW,MODERATE,84.92,17.69,obstacle_detection,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
477,2026-06-24 14:14:53,vehicle_8,EDGE,HIGH,MODERATE,88.71,21.98,obstacle_detection,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
478,2026-06-24 14:14:53,vehicle_11,EDGE,MEDIUM,MODERATE,32.62,19.72,obstacle_detection,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
